 vector size (bytes) ,time (s)
      111601 ,  1.320838928222656250000000000000000E-0004
      111701 ,  1.330375671386718750000000000000000E-0004
      111801 ,  1.380443572998046875000000000000000E-0004
      111901 ,  1.330375671386718750000000000000000E-0004
      112001 ,  1.339912414550781250000000000000000E-0004
      112101 ,  1.330375671386718750000000000000000E-0004
      112201 ,  1.380443572998046875000000000000000E-0004
      112301 ,  1.389980316162109375000000000000000E-0004
      112401 ,  1.380443572998046875000000000000000E-0004
      112501 ,  1.339912414550781250000000000000000E-0004
      112601 ,  1.330375671386718750000000000000000E-0004
      112701 ,  1.339912414550781250000000000000000E-0004
      112801 ,  1.399517059326171875000000000000000E-0004
      112901 ,  1.339912414550781250000000000000000E-0004
      113001 ,  1.339912414550781250000000000000000E-0004
      113101 ,  1.339912414550781250000000000000000E-0004
      113201 ,  1.370906829833984375000000000000000E-0004
      113301 ,  1.399517059326171875000000000000000E-0004
      113401 ,  1.380443572998046875000000000000000E-0004
      113501 ,  1.351833343505859375000000000000000E-0004
      113601 ,  1.349449157714843750000000000000000E-0004
      113701 ,  1.351833343505859375000000000000000E-0004
      113801 ,  1.409053802490234375000000000000000E-0004
      113901 ,  1.358985900878906250000000000000000E-0004
      114001 ,  1.351833343505859375000000000000000E-0004
      114101 ,  1.358985900878906250000000000000000E-0004
      114201 ,  1.420974731445312500000000000000000E-0004
      114301 ,  1.358985900878906250000000000000000E-0004
      114401 ,  1.389980316162109375000000000000000E-0004
      114501 ,  1.358985900878906250000000000000000E-0004
      114601 ,  1.349449157714843750000000000000000E-0004
      114701 ,  1.349449157714843750000000000000000E-0004
      114801 ,  1.368522644042968750000000000000000E-0004
      114901 ,  1.358985900878906250000000000000000E-0004
      115001 ,  1.358985900878906250000000000000000E-0004
      115101 ,  1.358985900878906250000000000000000E-0004
      115201 ,  1.428127288818359375000000000000000E-0004
      115301 ,  1.399517059326171875000000000000000E-0004
      115401 ,  1.399517059326171875000000000000000E-0004
      115501 ,  1.370906829833984375000000000000000E-0004
      115601 ,  1.368522644042968750000000000000000E-0004
      115701 ,  1.418590545654296875000000000000000E-0004
      115801 ,  1.380443572998046875000000000000000E-0004
      115901 ,  1.380443572998046875000000000000000E-0004
      116001 ,  1.370906829833984375000000000000000E-0004
      116101 ,  1.380443572998046875000000000000000E-0004
      116201 ,  1.428127288818359375000000000000000E-0004
      116301 ,  1.420974731445312500000000000000000E-0004
      116401 ,  1.389980316162109375000000000000000E-0004
      116501 ,  1.409053802490234375000000000000000E-0004
      116601 ,  1.389980316162109375000000000000000E-0004
      116701 ,  1.380443572998046875000000000000000E-0004
      116801 ,  1.389980316162109375000000000000000E-0004
      116901 ,  1.380443572998046875000000000000000E-0004
      117001 ,  1.380443572998046875000000000000000E-0004
      117101 ,  1.437664031982421875000000000000000E-0004
      117201 ,  1.389980316162109375000000000000000E-0004
      117301 ,  1.411437988281250000000000000000000E-0004
      117401 ,  1.380443572998046875000000000000000E-0004
      117501 ,  1.420974731445312500000000000000000E-0004
      117601 ,  1.969337463378906250000000000000000E-0004
      117701 ,  1.389980316162109375000000000000000E-0004
      117801 ,  1.399517059326171875000000000000000E-0004
      117901 ,  1.389980316162109375000000000000000E-0004
      118001 ,  1.389980316162109375000000000000000E-0004
      118101 ,  1.399517059326171875000000000000000E-0004
      118201 ,  1.389980316162109375000000000000000E-0004
      118301 ,  1.420974731445312500000000000000000E-0004
      118401 ,  1.399517059326171875000000000000000E-0004
      118501 ,  1.499652862548828125000000000000000E-0004
      118601 ,  1.399517059326171875000000000000000E-0004
      118701 ,  1.399517059326171875000000000000000E-0004
      118801 ,  1.401901245117187500000000000000000E-0004
      118901 ,  1.399517059326171875000000000000000E-0004
      119001 ,  1.518726348876953125000000000000000E-0004
      119101 ,  1.409053802490234375000000000000000E-0004
      119201 ,  1.409053802490234375000000000000000E-0004
      119301 ,  1.411437988281250000000000000000000E-0004
      119401 ,  1.430511474609375000000000000000000E-0004
      119501 ,  1.440048217773437500000000000000000E-0004
      119601 ,  1.411437988281250000000000000000000E-0004
      119701 ,  1.409053802490234375000000000000000E-0004
      119801 ,  1.420974731445312500000000000000000E-0004
      119901 ,  1.468658447265625000000000000000000E-0004
      120001 ,  1.418590545654296875000000000000000E-0004
      120101 ,  1.411437988281250000000000000000000E-0004
      120201 ,  1.430511474609375000000000000000000E-0004
      120301 ,  1.418590545654296875000000000000000E-0004
      120401 ,  1.487731933593750000000000000000000E-0004
      120501 ,  1.430511474609375000000000000000000E-0004
      120601 ,  1.449584960937500000000000000000000E-0004
      120701 ,  1.420974731445312500000000000000000E-0004
      120801 ,  1.490116119384765625000000000000000E-0004
      120901 ,  1.430511474609375000000000000000000E-0004
      121001 ,  1.430511474609375000000000000000000E-0004
      121101 ,  1.420974731445312500000000000000000E-0004
      121201 ,  1.430511474609375000000000000000000E-0004
      121301 ,  1.490116119384765625000000000000000E-0004
      121401 ,  1.461505889892578125000000000000000E-0004
      121501 ,  1.430511474609375000000000000000000E-0004
      121601 ,  1.461505889892578125000000000000000E-0004
      121701 ,  1.430511474609375000000000000000000E-0004
      121801 ,  1.440048217773437500000000000000000E-0004
      121901 ,  1.430511474609375000000000000000000E-0004
      122001 ,  1.440048217773437500000000000000000E-0004
      122101 ,  1.440048217773437500000000000000000E-0004
      122201 ,  1.490116119384765625000000000000000E-0004
      122301 ,  1.440048217773437500000000000000000E-0004
      122401 ,  1.471042633056640625000000000000000E-0004
      122501 ,  1.430511474609375000000000000000000E-0004
      122601 ,  1.480579376220703125000000000000000E-0004
      122701 ,  1.449584960937500000000000000000000E-0004
      122801 ,  1.437664031982421875000000000000000E-0004
      122901 ,  1.440048217773437500000000000000000E-0004
      123001 ,  1.449584960937500000000000000000000E-0004
      123101 ,  1.502037048339843750000000000000000E-0004
      123201 ,  1.449584960937500000000000000000000E-0004
      123301 ,  1.449584960937500000000000000000000E-0004
      123401 ,  1.449584960937500000000000000000000E-0004
      123501 ,  1.478195190429687500000000000000000E-0004
      123601 ,  1.480579376220703125000000000000000E-0004
      123701 ,  1.459121704101562500000000000000000E-0004
      123801 ,  1.449584960937500000000000000000000E-0004
      123901 ,  1.451969146728515625000000000000000E-0004
      124001 ,  1.511573791503906250000000000000000E-0004
      124101 ,  1.471042633056640625000000000000000E-0004
      124201 ,  1.449584960937500000000000000000000E-0004
      124301 ,  1.459121704101562500000000000000000E-0004
      124401 ,  1.459121704101562500000000000000000E-0004
      124501 ,  1.511573791503906250000000000000000E-0004
      124601 ,  1.461505889892578125000000000000000E-0004
      124701 ,  1.490116119384765625000000000000000E-0004
      124801 ,  1.461505889892578125000000000000000E-0004
      124901 ,  1.530647277832031250000000000000000E-0004
      125001 ,  1.461505889892578125000000000000000E-0004
      125101 ,  1.471042633056640625000000000000000E-0004
      125201 ,  1.468658447265625000000000000000000E-0004
      125301 ,  1.471042633056640625000000000000000E-0004
      125401 ,  1.480579376220703125000000000000000E-0004
      125501 ,  1.499652862548828125000000000000000E-0004
      125601 ,  1.471042633056640625000000000000000E-0004
      125701 ,  1.499652862548828125000000000000000E-0004
      125801 ,  1.518726348876953125000000000000000E-0004
      125901 ,  1.468658447265625000000000000000000E-0004
      126001 ,  1.471042633056640625000000000000000E-0004
      126101 ,  1.478195190429687500000000000000000E-0004
      126201 ,  1.530647277832031250000000000000000E-0004
      126301 ,  1.490116119384765625000000000000000E-0004
      126401 ,  1.480579376220703125000000000000000E-0004
      126501 ,  1.509189605712890625000000000000000E-0004
      126601 ,  1.480579376220703125000000000000000E-0004
      126701 ,  1.511573791503906250000000000000000E-0004
      126801 ,  1.480579376220703125000000000000000E-0004
      126901 ,  1.480579376220703125000000000000000E-0004
      127001 ,  1.480579376220703125000000000000000E-0004
      127101 ,  1.552104949951171875000000000000000E-0004
      127201 ,  1.490116119384765625000000000000000E-0004
      127301 ,  1.480579376220703125000000000000000E-0004
      127401 ,  1.490116119384765625000000000000000E-0004
      127501 ,  1.490116119384765625000000000000000E-0004
      127601 ,  1.530647277832031250000000000000000E-0004
      127701 ,  1.521110534667968750000000000000000E-0004
      127801 ,  1.490116119384765625000000000000000E-0004
      127901 ,  1.490116119384765625000000000000000E-0004
      128001 ,  1.599788665771484375000000000000000E-0004
      128101 ,  1.499652862548828125000000000000000E-0004
      128201 ,  1.490116119384765625000000000000000E-0004
      128301 ,  1.499652862548828125000000000000000E-0004
      128401 ,  1.559257507324218750000000000000000E-0004
      128501 ,  1.502037048339843750000000000000000E-0004
      128601 ,  1.540184020996093750000000000000000E-0004
      128701 ,  1.499652862548828125000000000000000E-0004
      128801 ,  1.540184020996093750000000000000000E-0004
      128901 ,  1.511573791503906250000000000000000E-0004
      129001 ,  1.509189605712890625000000000000000E-0004
      129101 ,  1.509189605712890625000000000000000E-0004
      129201 ,  1.499652862548828125000000000000000E-0004
      129301 ,  1.568794250488281250000000000000000E-0004
      129401 ,  1.530647277832031250000000000000000E-0004
      129501 ,  1.521110534667968750000000000000000E-0004
      129601 ,  1.549720764160156250000000000000000E-0004
      129701 ,  1.580715179443359375000000000000000E-0004
      129801 ,  1.540184020996093750000000000000000E-0004
      129901 ,  1.518726348876953125000000000000000E-0004
      130001 ,  1.521110534667968750000000000000000E-0004
      130101 ,  1.580715179443359375000000000000000E-0004
      130201 ,  1.528263092041015625000000000000000E-0004
      130301 ,  1.521110534667968750000000000000000E-0004
      130401 ,  1.521110534667968750000000000000000E-0004
      130501 ,  1.530647277832031250000000000000000E-0004
      130601 ,  1.549720764160156250000000000000000E-0004
      130701 ,  1.530647277832031250000000000000000E-0004
      130801 ,  1.559257507324218750000000000000000E-0004
      130901 ,  1.528263092041015625000000000000000E-0004
      131001 ,  1.590251922607421875000000000000000E-0004
      131101 ,  1.540184020996093750000000000000000E-0004
      131201 ,  1.530647277832031250000000000000000E-0004
      131301 ,  1.528263092041015625000000000000000E-0004
      131401 ,  1.599788665771484375000000000000000E-0004
      131501 ,  1.530647277832031250000000000000000E-0004
      131601 ,  1.528263092041015625000000000000000E-0004
      131701 ,  1.559257507324218750000000000000000E-0004
      131801 ,  1.671314239501953125000000000000000E-0004
      131901 ,  1.552104949951171875000000000000000E-0004
      132001 ,  1.540184020996093750000000000000000E-0004
      132101 ,  1.540184020996093750000000000000000E-0004
      132201 ,  1.530647277832031250000000000000000E-0004
      132301 ,  1.549720764160156250000000000000000E-0004
      132401 ,  1.540184020996093750000000000000000E-0004
      132501 ,  1.540184020996093750000000000000000E-0004
      132601 ,  1.549720764160156250000000000000000E-0004
      132701 ,  1.590251922607421875000000000000000E-0004
      132801 ,  1.549720764160156250000000000000000E-0004
      132901 ,  1.599788665771484375000000000000000E-0004
      133001 ,  1.549720764160156250000000000000000E-0004
      133101 ,  1.599788665771484375000000000000000E-0004
      133201 ,  1.549720764160156250000000000000000E-0004
      133301 ,  1.549720764160156250000000000000000E-0004
      133401 ,  1.549720764160156250000000000000000E-0004
      133501 ,  1.609325408935546875000000000000000E-0004
      133601 ,  1.549720764160156250000000000000000E-0004
      133701 ,  1.609325408935546875000000000000000E-0004
      133801 ,  1.637935638427734375000000000000000E-0004
      133901 ,  1.649856567382812500000000000000000E-0004
      134001 ,  2.977848052978515625000000000000000E-0004
      134101 ,  2.648830413818359375000000000000000E-0004
      134201 ,  1.559257507324218750000000000000000E-0004
      134301 ,  1.561641693115234375000000000000000E-0004
      134401 ,  1.559257507324218750000000000000000E-0004
      134501 ,  1.609325408935546875000000000000000E-0004
      134601 ,  1.571178436279296875000000000000000E-0004
      134701 ,  1.590251922607421875000000000000000E-0004
      134801 ,  1.568794250488281250000000000000000E-0004
      134901 ,  1.649856567382812500000000000000000E-0004
      135001 ,  1.568794250488281250000000000000000E-0004
      135101 ,  1.561641693115234375000000000000000E-0004
      135201 ,  1.568794250488281250000000000000000E-0004
      135301 ,  1.618862152099609375000000000000000E-0004
      135401 ,  1.580715179443359375000000000000000E-0004
      135501 ,  1.571178436279296875000000000000000E-0004
      135601 ,  1.559257507324218750000000000000000E-0004
      135701 ,  1.611709594726562500000000000000000E-0004
      135801 ,  1.578330993652343750000000000000000E-0004
      135901 ,  1.599788665771484375000000000000000E-0004
      136001 ,  1.580715179443359375000000000000000E-0004
      136101 ,  1.580715179443359375000000000000000E-0004
      136201 ,  1.590251922607421875000000000000000E-0004
      136301 ,  1.580715179443359375000000000000000E-0004
      136401 ,  1.590251922607421875000000000000000E-0004
      136501 ,  1.580715179443359375000000000000000E-0004
      136601 ,  1.988410949707031250000000000000000E-0004
      136701 ,  1.580715179443359375000000000000000E-0004
      136801 ,  1.609325408935546875000000000000000E-0004
      136901 ,  1.580715179443359375000000000000000E-0004
      137001 ,  1.630783081054687500000000000000000E-0004
      137101 ,  1.590251922607421875000000000000000E-0004
      137201 ,  1.590251922607421875000000000000000E-0004
      137301 ,  1.590251922607421875000000000000000E-0004
      137401 ,  1.602172851562500000000000000000000E-0004
      137501 ,  1.599788665771484375000000000000000E-0004
      137601 ,  1.590251922607421875000000000000000E-0004
      137701 ,  1.590251922607421875000000000000000E-0004
      137801 ,  1.680850982666015625000000000000000E-0004
      137901 ,  1.599788665771484375000000000000000E-0004
      138001 ,  1.630783081054687500000000000000000E-0004
      138101 ,  1.609325408935546875000000000000000E-0004
      138201 ,  1.659393310546875000000000000000000E-0004
      138301 ,  1.599788665771484375000000000000000E-0004
      138401 ,  1.602172851562500000000000000000000E-0004
      138501 ,  1.599788665771484375000000000000000E-0004
      138601 ,  1.649856567382812500000000000000000E-0004
      138701 ,  1.611709594726562500000000000000000E-0004
      138801 ,  1.630783081054687500000000000000000E-0004
      138901 ,  1.599788665771484375000000000000000E-0004
      139001 ,  1.688003540039062500000000000000000E-0004
      139101 ,  1.609325408935546875000000000000000E-0004
      139201 ,  1.609325408935546875000000000000000E-0004
      139301 ,  1.609325408935546875000000000000000E-0004
      139401 ,  1.659393310546875000000000000000000E-0004
      139501 ,  1.618862152099609375000000000000000E-0004
      139601 ,  1.609325408935546875000000000000000E-0004
      139701 ,  1.621246337890625000000000000000000E-0004
      139801 ,  1.690387725830078125000000000000000E-0004
      139901 ,  1.630783081054687500000000000000000E-0004
      140001 ,  1.649856567382812500000000000000000E-0004
      140101 ,  1.621246337890625000000000000000000E-0004
      140201 ,  1.668930053710937500000000000000000E-0004
      140301 ,  1.630783081054687500000000000000000E-0004
      140401 ,  1.618862152099609375000000000000000E-0004
      140501 ,  1.621246337890625000000000000000000E-0004
      140601 ,  1.671314239501953125000000000000000E-0004
      140701 ,  1.628398895263671875000000000000000E-0004
      140801 ,  1.630783081054687500000000000000000E-0004
      140901 ,  1.659393310546875000000000000000000E-0004
      141001 ,  1.709461212158203125000000000000000E-0004
      141101 ,  1.630783081054687500000000000000000E-0004
      141201 ,  1.640319824218750000000000000000000E-0004
      141301 ,  1.630783081054687500000000000000000E-0004
      141401 ,  1.688003540039062500000000000000000E-0004
      141501 ,  1.640319824218750000000000000000000E-0004
      141601 ,  1.640319824218750000000000000000000E-0004
      141701 ,  1.640319824218750000000000000000000E-0004
      141801 ,  1.678466796875000000000000000000000E-0004
      141901 ,  1.671314239501953125000000000000000E-0004
      142001 ,  1.640319824218750000000000000000000E-0004
      142101 ,  1.668930053710937500000000000000000E-0004
      142201 ,  1.649856567382812500000000000000000E-0004
      142301 ,  1.637935638427734375000000000000000E-0004
      142401 ,  1.640319824218750000000000000000000E-0004
      142501 ,  1.652240753173828125000000000000000E-0004
      142601 ,  1.649856567382812500000000000000000E-0004
      142701 ,  1.649856567382812500000000000000000E-0004
      142801 ,  1.649856567382812500000000000000000E-0004
      142901 ,  1.671314239501953125000000000000000E-0004
      143001 ,  1.649856567382812500000000000000000E-0004
      143101 ,  1.668930053710937500000000000000000E-0004
      143201 ,  1.659393310546875000000000000000000E-0004
      143301 ,  1.661777496337890625000000000000000E-0004
      143401 ,  1.659393310546875000000000000000000E-0004
      143501 ,  1.652240753173828125000000000000000E-0004
      143601 ,  1.649856567382812500000000000000000E-0004
      143701 ,  1.721382141113281250000000000000000E-0004
      143801 ,  1.659393310546875000000000000000000E-0004
      143901 ,  1.678466796875000000000000000000000E-0004
      144001 ,  1.659393310546875000000000000000000E-0004
      144101 ,  1.840591430664062500000000000000000E-0004
      144201 ,  1.671314239501953125000000000000000E-0004
      144301 ,  1.659393310546875000000000000000000E-0004
      144401 ,  1.659393310546875000000000000000000E-0004
      144501 ,  1.721382141113281250000000000000000E-0004
      144601 ,  1.671314239501953125000000000000000E-0004
      144701 ,  1.659393310546875000000000000000000E-0004
      144801 ,  1.668930053710937500000000000000000E-0004
      144901 ,  1.718997955322265625000000000000000E-0004
      145001 ,  1.711845397949218750000000000000000E-0004
      145101 ,  1.699924468994140625000000000000000E-0004
      145201 ,  1.668930053710937500000000000000000E-0004
      145301 ,  1.718997955322265625000000000000000E-0004
      145401 ,  1.668930053710937500000000000000000E-0004
      145501 ,  1.668930053710937500000000000000000E-0004
      145601 ,  1.668930053710937500000000000000000E-0004
      145701 ,  1.678466796875000000000000000000000E-0004
      145801 ,  1.680850982666015625000000000000000E-0004
      145901 ,  1.680850982666015625000000000000000E-0004
      146001 ,  1.699924468994140625000000000000000E-0004
      146101 ,  1.680850982666015625000000000000000E-0004
      146201 ,  1.711845397949218750000000000000000E-0004
      146301 ,  1.690387725830078125000000000000000E-0004
      146401 ,  1.740455627441406250000000000000000E-0004
      146501 ,  1.690387725830078125000000000000000E-0004
      146601 ,  1.690387725830078125000000000000000E-0004
      146701 ,  1.688003540039062500000000000000000E-0004
      146801 ,  1.740455627441406250000000000000000E-0004
      146901 ,  1.690387725830078125000000000000000E-0004
      147001 ,  1.718997955322265625000000000000000E-0004
      147101 ,  1.690387725830078125000000000000000E-0004
      147201 ,  1.800060272216796875000000000000000E-0004
      147301 ,  1.699924468994140625000000000000000E-0004
      147401 ,  1.699924468994140625000000000000000E-0004
      147501 ,  1.702308654785156250000000000000000E-0004
      147601 ,  1.749992370605468750000000000000000E-0004
      147701 ,  1.699924468994140625000000000000000E-0004
      147801 ,  1.699924468994140625000000000000000E-0004
      147901 ,  1.699924468994140625000000000000000E-0004
      148001 ,  1.721382141113281250000000000000000E-0004
      148101 ,  1.699924468994140625000000000000000E-0004
      148201 ,  1.728534698486328125000000000000000E-0004
      148301 ,  1.759529113769531250000000000000000E-0004
      148401 ,  1.709461212158203125000000000000000E-0004
      148501 ,  1.699924468994140625000000000000000E-0004
      148601 ,  1.709461212158203125000000000000000E-0004
      148701 ,  1.749992370605468750000000000000000E-0004
      148801 ,  1.711845397949218750000000000000000E-0004
      148901 ,  1.711845397949218750000000000000000E-0004
      149001 ,  1.711845397949218750000000000000000E-0004
      149101 ,  1.788139343261718750000000000000000E-0004
      149201 ,  1.749992370605468750000000000000000E-0004
      149301 ,  1.721382141113281250000000000000000E-0004
      149401 ,  1.718997955322265625000000000000000E-0004
      149501 ,  1.721382141113281250000000000000000E-0004
      149601 ,  1.718997955322265625000000000000000E-0004
      149701 ,  1.721382141113281250000000000000000E-0004
      149801 ,  1.718997955322265625000000000000000E-0004
      149901 ,  1.730918884277343750000000000000000E-0004
      150001 ,  1.728534698486328125000000000000000E-0004
      150101 ,  1.749992370605468750000000000000000E-0004
      150201 ,  1.780986785888671875000000000000000E-0004
      150301 ,  1.759529113769531250000000000000000E-0004
      150401 ,  1.721382141113281250000000000000000E-0004
      150501 ,  1.718997955322265625000000000000000E-0004
      150601 ,  1.778602600097656250000000000000000E-0004
      150701 ,  1.730918884277343750000000000000000E-0004
      150801 ,  1.740455627441406250000000000000000E-0004
      150901 ,  1.730918884277343750000000000000000E-0004
      151001 ,  1.740455627441406250000000000000000E-0004
      151101 ,  1.759529113769531250000000000000000E-0004
      151201 ,  1.740455627441406250000000000000000E-0004
      151301 ,  1.821517944335937500000000000000000E-0004
      151401 ,  1.740455627441406250000000000000000E-0004
      151501 ,  1.730918884277343750000000000000000E-0004
      151601 ,  1.738071441650390625000000000000000E-0004
      151701 ,  1.869201660156250000000000000000000E-0004
      151801 ,  1.749992370605468750000000000000000E-0004
      151901 ,  1.738071441650390625000000000000000E-0004
      152001 ,  1.749992370605468750000000000000000E-0004
      152101 ,  1.780986785888671875000000000000000E-0004
      152201 ,  1.740455627441406250000000000000000E-0004
      152301 ,  1.771450042724609375000000000000000E-0004
      152401 ,  1.809597015380859375000000000000000E-0004
      152501 ,  1.749992370605468750000000000000000E-0004
      152601 ,  1.749992370605468750000000000000000E-0004
      152701 ,  1.749992370605468750000000000000000E-0004
      152801 ,  1.809597015380859375000000000000000E-0004
      152901 ,  1.749992370605468750000000000000000E-0004
      153001 ,  1.740455627441406250000000000000000E-0004
      153101 ,  1.749992370605468750000000000000000E-0004
      153201 ,  1.780986785888671875000000000000000E-0004
      153301 ,  1.780986785888671875000000000000000E-0004
      153401 ,  1.749992370605468750000000000000000E-0004
      153501 ,  1.809597015380859375000000000000000E-0004
      153601 ,  1.759529113769531250000000000000000E-0004
      153701 ,  1.749992370605468750000000000000000E-0004
      153801 ,  1.759529113769531250000000000000000E-0004
      153901 ,  1.809597015380859375000000000000000E-0004
      154001 ,  1.759529113769531250000000000000000E-0004
      154101 ,  1.759529113769531250000000000000000E-0004
      154201 ,  1.790523529052734375000000000000000E-0004
      154301 ,  1.769065856933593750000000000000000E-0004
      154401 ,  1.790523529052734375000000000000000E-0004
      154501 ,  1.771450042724609375000000000000000E-0004
      154601 ,  1.831054687500000000000000000000000E-0004
      154701 ,  1.778602600097656250000000000000000E-0004
      154801 ,  1.769065856933593750000000000000000E-0004
      154901 ,  1.778602600097656250000000000000000E-0004
      155001 ,  1.819133758544921875000000000000000E-0004
      155101 ,  1.771450042724609375000000000000000E-0004
      155201 ,  1.800060272216796875000000000000000E-0004
      155301 ,  1.769065856933593750000000000000000E-0004
      155401 ,  1.809597015380859375000000000000000E-0004
      155501 ,  1.769065856933593750000000000000000E-0004
      155601 ,  1.769065856933593750000000000000000E-0004
      155701 ,  1.840591430664062500000000000000000E-0004
      155801 ,  1.790523529052734375000000000000000E-0004
      155901 ,  1.769065856933593750000000000000000E-0004
      156001 ,  1.778602600097656250000000000000000E-0004
      156101 ,  1.831054687500000000000000000000000E-0004
      156201 ,  1.819133758544921875000000000000000E-0004
      156301 ,  1.778602600097656250000000000000000E-0004
      156401 ,  1.871585845947265625000000000000000E-0004
      156501 ,  1.800060272216796875000000000000000E-0004
      156601 ,  1.790523529052734375000000000000000E-0004
      156701 ,  1.790523529052734375000000000000000E-0004
      156801 ,  1.838207244873046875000000000000000E-0004
      156901 ,  1.788139343261718750000000000000000E-0004
      157001 ,  1.800060272216796875000000000000000E-0004
      157101 ,  1.790523529052734375000000000000000E-0004
      157201 ,  1.790523529052734375000000000000000E-0004
      157301 ,  1.831054687500000000000000000000000E-0004
      157401 ,  1.819133758544921875000000000000000E-0004
      157501 ,  1.850128173828125000000000000000000E-0004
      157601 ,  1.809597015380859375000000000000000E-0004
      157701 ,  1.809597015380859375000000000000000E-0004
      157801 ,  1.811981201171875000000000000000000E-0004
      157901 ,  1.809597015380859375000000000000000E-0004
      158001 ,  1.790523529052734375000000000000000E-0004
      158101 ,  1.790523529052734375000000000000000E-0004
      158201 ,  1.859664916992187500000000000000000E-0004
      158301 ,  1.840591430664062500000000000000000E-0004
      158401 ,  1.800060272216796875000000000000000E-0004
      158501 ,  1.828670501708984375000000000000000E-0004
      158601 ,  1.850128173828125000000000000000000E-0004
      158701 ,  1.819133758544921875000000000000000E-0004
      158801 ,  1.819133758544921875000000000000000E-0004
      158901 ,  1.940727233886718750000000000000000E-0004
      159001 ,  1.821517944335937500000000000000000E-0004
      159101 ,  1.809597015380859375000000000000000E-0004
      159201 ,  1.809597015380859375000000000000000E-0004
      159301 ,  1.888275146484375000000000000000000E-0004
      159401 ,  1.809597015380859375000000000000000E-0004
      159501 ,  1.850128173828125000000000000000000E-0004
      159601 ,  1.821517944335937500000000000000000E-0004
      159701 ,  1.831054687500000000000000000000000E-0004
      159801 ,  1.819133758544921875000000000000000E-0004
      159901 ,  1.819133758544921875000000000000000E-0004
      160001 ,  1.881122589111328125000000000000000E-0004
      160101 ,  1.831054687500000000000000000000000E-0004
      160201 ,  1.819133758544921875000000000000000E-0004
      160301 ,  1.850128173828125000000000000000000E-0004
      160401 ,  1.840591430664062500000000000000000E-0004
      160501 ,  1.859664916992187500000000000000000E-0004
      160601 ,  1.828670501708984375000000000000000E-0004
      160701 ,  1.878738403320312500000000000000000E-0004
      160801 ,  1.828670501708984375000000000000000E-0004
      160901 ,  1.828670501708984375000000000000000E-0004
      161001 ,  1.828670501708984375000000000000000E-0004
      161101 ,  1.838207244873046875000000000000000E-0004
      161201 ,  1.840591430664062500000000000000000E-0004
      161301 ,  1.859664916992187500000000000000000E-0004
      161401 ,  1.878738403320312500000000000000000E-0004
      161501 ,  1.878738403320312500000000000000000E-0004
      161601 ,  1.840591430664062500000000000000000E-0004
      161701 ,  1.840591430664062500000000000000000E-0004
      161801 ,  1.850128173828125000000000000000000E-0004
      161901 ,  1.838207244873046875000000000000000E-0004
      162001 ,  1.840591430664062500000000000000000E-0004
      162101 ,  1.900196075439453125000000000000000E-0004
      162201 ,  1.840591430664062500000000000000000E-0004
      162301 ,  1.840591430664062500000000000000000E-0004
      162401 ,  1.931190490722656250000000000000000E-0004
      162501 ,  1.847743988037109375000000000000000E-0004
      162601 ,  1.881122589111328125000000000000000E-0004
      162701 ,  1.840591430664062500000000000000000E-0004
      162801 ,  1.890659332275390625000000000000000E-0004
      162901 ,  1.859664916992187500000000000000000E-0004
      163001 ,  1.850128173828125000000000000000000E-0004
      163101 ,  1.909732818603515625000000000000000E-0004
      163201 ,  1.859664916992187500000000000000000E-0004
      163301 ,  1.850128173828125000000000000000000E-0004
      163401 ,  1.878738403320312500000000000000000E-0004
      163501 ,  1.862049102783203125000000000000000E-0004
      163601 ,  1.890659332275390625000000000000000E-0004
      163701 ,  1.859664916992187500000000000000000E-0004
      163801 ,  1.909732818603515625000000000000000E-0004
      163901 ,  1.859664916992187500000000000000000E-0004
      164001 ,  1.869201660156250000000000000000000E-0004
      164101 ,  1.869201660156250000000000000000000E-0004
      164201 ,  1.871585845947265625000000000000000E-0004
      164301 ,  1.862049102783203125000000000000000E-0004
      164401 ,  1.888275146484375000000000000000000E-0004
      164501 ,  1.931190490722656250000000000000000E-0004
      164601 ,  1.900196075439453125000000000000000E-0004
      164701 ,  1.859664916992187500000000000000000E-0004
      164801 ,  1.859664916992187500000000000000000E-0004
      164901 ,  1.878738403320312500000000000000000E-0004
      165001 ,  1.881122589111328125000000000000000E-0004
      165101 ,  1.869201660156250000000000000000000E-0004
      165201 ,  1.919269561767578125000000000000000E-0004
      165301 ,  1.869201660156250000000000000000000E-0004
      165401 ,  1.900196075439453125000000000000000E-0004
      165501 ,  1.931190490722656250000000000000000E-0004
      165601 ,  1.909732818603515625000000000000000E-0004
      165701 ,  1.878738403320312500000000000000000E-0004
      165801 ,  1.881122589111328125000000000000000E-0004
      165901 ,  1.881122589111328125000000000000000E-0004
      166001 ,  1.890659332275390625000000000000000E-0004
      166101 ,  1.878738403320312500000000000000000E-0004
      166201 ,  1.931190490722656250000000000000000E-0004
      166301 ,  1.890659332275390625000000000000000E-0004
      166401 ,  1.881122589111328125000000000000000E-0004
      166501 ,  1.940727233886718750000000000000000E-0004
      166601 ,  1.950263977050781250000000000000000E-0004
      166701 ,  1.890659332275390625000000000000000E-0004
      166801 ,  1.890659332275390625000000000000000E-0004
      166901 ,  1.940727233886718750000000000000000E-0004
      167001 ,  1.900196075439453125000000000000000E-0004
      167101 ,  1.890659332275390625000000000000000E-0004
      167201 ,  1.950263977050781250000000000000000E-0004
      167301 ,  1.909732818603515625000000000000000E-0004
      167401 ,  1.890659332275390625000000000000000E-0004
