 vector size (bytes) ,time (s)
      844001 ,  2.328157424926757812500000000000000E-0003
      844101 ,  2.495050430297851562500000000000000E-0003
      844201 ,  2.465009689331054687500000000000000E-0003
      844301 ,  2.910137176513671875000000000000000E-0003
      844401 ,  2.537012100219726562500000000000000E-0003
      844501 ,  2.658128738403320312500000000000000E-0003
      844601 ,  2.645969390869140625000000000000000E-0003
      844701 ,  2.875804901123046875000000000000000E-0003
      844801 ,  2.789020538330078125000000000000000E-0003
      844901 ,  2.538919448852539062500000000000000E-0003
      845001 ,  2.694845199584960937500000000000000E-0003
      845101 ,  2.583026885986328125000000000000000E-0003
      845201 ,  2.510070800781250000000000000000000E-0003
      845301 ,  2.640962600708007812500000000000000E-0003
      845401 ,  2.573966979980468750000000000000000E-0003
      845501 ,  2.462863922119140625000000000000000E-0003
      845601 ,  2.480030059814453125000000000000000E-0003
      845701 ,  2.588033676147460937500000000000000E-0003
      845801 ,  2.513170242309570312500000000000000E-0003
      845901 ,  2.635955810546875000000000000000000E-0003
      846001 ,  2.543926239013671875000000000000000E-0003
      846101 ,  2.485990524291992187500000000000000E-0003
      846201 ,  2.603054046630859375000000000000000E-0003
      846301 ,  2.620935440063476562500000000000000E-0003
      846401 ,  2.505064010620117187500000000000000E-0003
      846501 ,  2.457141876220703125000000000000000E-0003
      846601 ,  2.523183822631835937500000000000000E-0003
      846701 ,  2.404928207397460937500000000000000E-0003
      846801 ,  2.524137496948242187500000000000000E-0003
      846901 ,  2.746105194091796875000000000000000E-0003
      847001 ,  2.888202667236328125000000000000000E-0003
      847101 ,  2.691030502319335937500000000000000E-0003
      847201 ,  2.873182296752929687500000000000000E-0003
      847301 ,  2.539873123168945312500000000000000E-0003
      847401 ,  2.580165863037109375000000000000000E-0003
      847501 ,  2.429008483886718750000000000000000E-0003
      847601 ,  2.429008483886718750000000000000000E-0003
      847701 ,  2.567052841186523437500000000000000E-0003
      847801 ,  2.510070800781250000000000000000000E-0003
      847901 ,  2.628087997436523437500000000000000E-0003
      848001 ,  2.465963363647460937500000000000000E-0003
      848101 ,  2.441883087158203125000000000000000E-0003
      848201 ,  2.393960952758789062500000000000000E-0003
      848301 ,  2.330064773559570312500000000000000E-0003
      848401 ,  2.202033996582031250000000000000000E-0003
      848501 ,  2.160072326660156250000000000000000E-0003
      848601 ,  2.337932586669921875000000000000000E-0003
      848701 ,  2.630949020385742187500000000000000E-0003
      848801 ,  2.583026885986328125000000000000000E-0003
      848901 ,  2.666950225830078125000000000000000E-0003
      849001 ,  2.640962600708007812500000000000000E-0003
      849101 ,  2.660989761352539062500000000000000E-0003
      849201 ,  2.734899520874023437500000000000000E-0003
      849301 ,  2.789974212646484375000000000000000E-0003
      849401 ,  2.774000167846679687500000000000000E-0003
      849501 ,  2.597093582153320312500000000000000E-0003
      849601 ,  2.933979034423828125000000000000000E-0003
      849701 ,  2.500057220458984375000000000000000E-0003
      849801 ,  2.632856369018554687500000000000000E-0003
      849901 ,  2.488136291503906250000000000000000E-0003
      850001 ,  2.592086791992187500000000000000000E-0003
      850101 ,  2.565860748291015625000000000000000E-0003
      850201 ,  2.593040466308593750000000000000000E-0003
      850301 ,  2.662181854248046875000000000000000E-0003
      850401 ,  2.985000610351562500000000000000000E-0003
      850501 ,  2.641916275024414062500000000000000E-0003
      850601 ,  2.515077590942382812500000000000000E-0003
      850701 ,  2.616882324218750000000000000000000E-0003
      850801 ,  2.453804016113281250000000000000000E-0003
      850901 ,  2.340078353881835937500000000000000E-0003
      851001 ,  2.447843551635742187500000000000000E-0003
      851101 ,  2.510070800781250000000000000000000E-0003
      851201 ,  2.456188201904296875000000000000000E-0003
      851301 ,  2.431869506835937500000000000000000E-0003
      851401 ,  2.743005752563476562500000000000000E-0003
      851501 ,  2.650022506713867187500000000000000E-0003
      851601 ,  2.790927886962890625000000000000000E-0003
      851701 ,  2.554893493652343750000000000000000E-0003
      851801 ,  2.907037734985351562500000000000000E-0003
      851901 ,  2.696990966796875000000000000000000E-0003
      852001 ,  2.861022949218750000000000000000000E-0003
      852101 ,  2.671957015991210937500000000000000E-0003
      852201 ,  2.732038497924804687500000000000000E-0003
      852301 ,  2.681970596313476562500000000000000E-0003
      852401 ,  2.616167068481445312500000000000000E-0003
      852501 ,  2.722978591918945312500000000000000E-0003
      852601 ,  2.547025680541992187500000000000000E-0003
      852701 ,  2.533912658691406250000000000000000E-0003
      852801 ,  2.375841140747070312500000000000000E-0003
      852901 ,  2.513885498046875000000000000000000E-0003
      853001 ,  2.682924270629882812500000000000000E-0003
      853101 ,  2.628803253173828125000000000000000E-0003
      853201 ,  2.516984939575195312500000000000000E-0003
      853301 ,  2.668857574462890625000000000000000E-0003
      853401 ,  2.609968185424804687500000000000000E-0003
      853501 ,  2.586841583251953125000000000000000E-0003
      853601 ,  2.574920654296875000000000000000000E-0003
      853701 ,  2.604961395263671875000000000000000E-0003
      853801 ,  2.511024475097656250000000000000000E-0003
      853901 ,  2.392053604125976562500000000000000E-0003
      854001 ,  2.453088760375976562500000000000000E-0003
      854101 ,  2.722024917602539062500000000000000E-0003
      854201 ,  2.578973770141601562500000000000000E-0003
      854301 ,  2.631902694702148437500000000000000E-0003
      854401 ,  2.599000930786132812500000000000000E-0003
      854501 ,  2.793073654174804687500000000000000E-0003
      854601 ,  2.610921859741210937500000000000000E-0003
      854701 ,  2.832174301147460937500000000000000E-0003
      854801 ,  2.696990966796875000000000000000000E-0003
      854901 ,  2.871036529541015625000000000000000E-0003
      855001 ,  2.815961837768554687500000000000000E-0003
      855101 ,  2.877950668334960937500000000000000E-0003
      855201 ,  2.571821212768554687500000000000000E-0003
      855301 ,  2.722978591918945312500000000000000E-0003
      855401 ,  2.568960189819335937500000000000000E-0003
      855501 ,  2.363920211791992187500000000000000E-0003
      855601 ,  2.477169036865234375000000000000000E-0003
      855701 ,  2.369880676269531250000000000000000E-0003
      855801 ,  2.453088760375976562500000000000000E-0003
      855901 ,  2.331018447875976562500000000000000E-0003
      856001 ,  2.465963363647460937500000000000000E-0003
      856101 ,  2.541065216064453125000000000000000E-0003
      856201 ,  2.488851547241210937500000000000000E-0003
      856301 ,  2.748966217041015625000000000000000E-0003
      856401 ,  2.768039703369140625000000000000000E-0003
      856501 ,  2.588987350463867187500000000000000E-0003
      856601 ,  2.675056457519531250000000000000000E-0003
      856701 ,  2.609014511108398437500000000000000E-0003
      856801 ,  2.800941467285156250000000000000000E-0003
      856901 ,  2.645969390869140625000000000000000E-0003
      857001 ,  2.633810043334960937500000000000000E-0003
      857101 ,  2.844095230102539062500000000000000E-0003
      857201 ,  2.854108810424804687500000000000000E-0003
      857301 ,  2.682924270629882812500000000000000E-0003
      857401 ,  2.668142318725585937500000000000000E-0003
      857501 ,  2.635955810546875000000000000000000E-0003
      857601 ,  2.636909484863281250000000000000000E-0003
      857701 ,  2.623081207275390625000000000000000E-0003
      857801 ,  2.516031265258789062500000000000000E-0003
      857901 ,  2.687931060791015625000000000000000E-0003
      858001 ,  2.722024917602539062500000000000000E-0003
      858101 ,  2.554893493652343750000000000000000E-0003
      858201 ,  2.594947814941406250000000000000000E-0003
      858301 ,  2.451896667480468750000000000000000E-0003
      858401 ,  2.492904663085937500000000000000000E-0003
      858501 ,  2.434968948364257812500000000000000E-0003
      858601 ,  2.655982971191406250000000000000000E-0003
      858701 ,  2.437829971313476562500000000000000E-0003
      858801 ,  2.532005310058593750000000000000000E-0003
      858901 ,  2.649068832397460937500000000000000E-0003
      859001 ,  2.681016921997070312500000000000000E-0003
      859101 ,  2.903938293457031250000000000000000E-0003
      859201 ,  2.755165100097656250000000000000000E-0003
      859301 ,  2.705097198486328125000000000000000E-0003
      859401 ,  2.708911895751953125000000000000000E-0003
      859501 ,  2.511978149414062500000000000000000E-0003
      859601 ,  2.546072006225585937500000000000000E-0003
      859701 ,  2.519845962524414062500000000000000E-0003
      859801 ,  2.834081649780273437500000000000000E-0003
      859901 ,  2.714872360229492187500000000000000E-0003
      860001 ,  2.762079238891601562500000000000000E-0003
      860101 ,  2.863168716430664062500000000000000E-0003
      860201 ,  2.844810485839843750000000000000000E-0003
      860301 ,  2.498865127563476562500000000000000E-0003
      860401 ,  2.722978591918945312500000000000000E-0003
      860501 ,  2.440214157104492187500000000000000E-0003
      860601 ,  2.454996109008789062500000000000000E-0003
      860701 ,  2.484083175659179687500000000000000E-0003
      860801 ,  2.578973770141601562500000000000000E-0003
      860901 ,  2.495050430297851562500000000000000E-0003
      861001 ,  2.439022064208984375000000000000000E-0003
      861101 ,  2.752065658569335937500000000000000E-0003
      861201 ,  2.697944641113281250000000000000000E-0003
      861301 ,  2.712011337280273437500000000000000E-0003
      861401 ,  2.755880355834960937500000000000000E-0003
      861501 ,  2.868890762329101562500000000000000E-0003
      861601 ,  2.737045288085937500000000000000000E-0003
      861701 ,  2.758026123046875000000000000000000E-0003
      861801 ,  2.621173858642578125000000000000000E-0003
      861901 ,  2.630949020385742187500000000000000E-0003
      862001 ,  2.621889114379882812500000000000000E-0003
      862101 ,  2.493858337402343750000000000000000E-0003
      862201 ,  2.503156661987304687500000000000000E-0003
      862301 ,  2.563953399658203125000000000000000E-0003
      862401 ,  2.922058105468750000000000000000000E-0003
      862501 ,  2.817153930664062500000000000000000E-0003
      862601 ,  2.705812454223632812500000000000000E-0003
      862701 ,  3.093004226684570312500000000000000E-0003
      862801 ,  2.835035324096679687500000000000000E-0003
      862901 ,  2.595186233520507812500000000000000E-0003
      863001 ,  2.620935440063476562500000000000000E-0003
      863101 ,  2.512216567993164062500000000000000E-0003
      863201 ,  2.514123916625976562500000000000000E-0003
      863301 ,  2.454042434692382812500000000000000E-0003
      863401 ,  2.638816833496093750000000000000000E-0003
      863501 ,  2.434968948364257812500000000000000E-0003
      863601 ,  2.549886703491210937500000000000000E-0003
      863701 ,  2.639055252075195312500000000000000E-0003
      863801 ,  3.116130828857421875000000000000000E-0003
      863901 ,  2.684831619262695312500000000000000E-0003
      864001 ,  2.851009368896484375000000000000000E-0003
      864101 ,  2.652883529663085937500000000000000E-0003
      864201 ,  2.671003341674804687500000000000000E-0003
      864301 ,  2.550840377807617187500000000000000E-0003
      864401 ,  2.516031265258789062500000000000000E-0003
      864501 ,  2.475976943969726562500000000000000E-0003
      864601 ,  2.713918685913085937500000000000000E-0003
      864701 ,  2.781152725219726562500000000000000E-0003
      864801 ,  2.618074417114257812500000000000000E-0003
      864901 ,  2.722978591918945312500000000000000E-0003
      865001 ,  2.966880798339843750000000000000000E-0003
      865101 ,  2.773046493530273437500000000000000E-0003
      865201 ,  2.718925476074218750000000000000000E-0003
      865301 ,  2.682209014892578125000000000000000E-0003
      865401 ,  2.943992614746093750000000000000000E-0003
      865501 ,  2.604007720947265625000000000000000E-0003
      865601 ,  2.656936645507812500000000000000000E-0003
      865701 ,  2.494812011718750000000000000000000E-0003
      865801 ,  2.434015274047851562500000000000000E-0003
      865901 ,  2.527952194213867187500000000000000E-0003
      866001 ,  2.640962600708007812500000000000000E-0003
      866101 ,  2.629995346069335937500000000000000E-0003
      866201 ,  2.599954605102539062500000000000000E-0003
      866301 ,  2.592086791992187500000000000000000E-0003
      866401 ,  2.796888351440429687500000000000000E-0003
      866501 ,  2.500057220458984375000000000000000E-0003
      866601 ,  2.584934234619140625000000000000000E-0003
      866701 ,  2.548933029174804687500000000000000E-0003
      866801 ,  2.587080001831054687500000000000000E-0003
      866901 ,  2.626895904541015625000000000000000E-0003
      867001 ,  2.720117568969726562500000000000000E-0003
      867101 ,  2.670049667358398437500000000000000E-0003
      867201 ,  2.995967864990234375000000000000000E-0003
      867301 ,  2.743959426879882812500000000000000E-0003
      867401 ,  2.777099609375000000000000000000000E-0003
      867501 ,  2.789974212646484375000000000000000E-0003
      867601 ,  2.836942672729492187500000000000000E-0003
      867701 ,  2.736091613769531250000000000000000E-0003
      867801 ,  2.547025680541992187500000000000000E-0003
      867901 ,  2.644062042236328125000000000000000E-0003
      868001 ,  2.424001693725585937500000000000000E-0003
      868101 ,  2.588033676147460937500000000000000E-0003
      868201 ,  2.609968185424804687500000000000000E-0003
      868301 ,  2.552032470703125000000000000000000E-0003
      868401 ,  2.604961395263671875000000000000000E-0003
      868501 ,  2.675056457519531250000000000000000E-0003
      868601 ,  2.831220626831054687500000000000000E-0003
      868701 ,  2.634048461914062500000000000000000E-0003
      868801 ,  2.555847167968750000000000000000000E-0003
      868901 ,  2.526044845581054687500000000000000E-0003
      869001 ,  2.645969390869140625000000000000000E-0003
      869101 ,  2.513885498046875000000000000000000E-0003
      869201 ,  2.519845962524414062500000000000000E-0003
      869301 ,  2.753019332885742187500000000000000E-0003
      869401 ,  2.809047698974609375000000000000000E-0003
      869501 ,  2.843856811523437500000000000000000E-0003
      869601 ,  2.657890319824218750000000000000000E-0003
      869701 ,  2.838134765625000000000000000000000E-0003
      869801 ,  2.869844436645507812500000000000000E-0003
      869901 ,  2.880096435546875000000000000000000E-0003
      870001 ,  2.706050872802734375000000000000000E-0003
      870101 ,  2.706050872802734375000000000000000E-0003
      870201 ,  2.906084060668945312500000000000000E-0003
      870301 ,  2.673149108886718750000000000000000E-0003
      870401 ,  2.632856369018554687500000000000000E-0003
      870501 ,  2.593040466308593750000000000000000E-0003
      870601 ,  2.584934234619140625000000000000000E-0003
      870701 ,  2.788066864013671875000000000000000E-0003
      870801 ,  2.772092819213867187500000000000000E-0003
      870901 ,  2.581119537353515625000000000000000E-0003
      871001 ,  2.604007720947265625000000000000000E-0003
      871101 ,  2.459049224853515625000000000000000E-0003
      871201 ,  2.739191055297851562500000000000000E-0003
      871301 ,  2.472877502441406250000000000000000E-0003
      871401 ,  2.511978149414062500000000000000000E-0003
      871501 ,  2.517938613891601562500000000000000E-0003
      871601 ,  2.887964248657226562500000000000000E-0003
      871701 ,  2.684831619262695312500000000000000E-0003
      871801 ,  2.786159515380859375000000000000000E-0003
      871901 ,  2.612113952636718750000000000000000E-0003
      872001 ,  2.919912338256835937500000000000000E-0003
      872101 ,  2.700090408325195312500000000000000E-0003
      872201 ,  2.838850021362304687500000000000000E-0003
      872301 ,  2.787113189697265625000000000000000E-0003
      872401 ,  2.954959869384765625000000000000000E-0003
      872501 ,  2.902030944824218750000000000000000E-0003
      872601 ,  2.734899520874023437500000000000000E-0003
      872701 ,  2.811908721923828125000000000000000E-0003
      872801 ,  2.851009368896484375000000000000000E-0003
      872901 ,  2.753973007202148437500000000000000E-0003
      873001 ,  2.784013748168945312500000000000000E-0003
      873101 ,  2.637863159179687500000000000000000E-0003
      873201 ,  2.506971359252929687500000000000000E-0003
      873301 ,  2.607107162475585937500000000000000E-0003
      873401 ,  2.606868743896484375000000000000000E-0003
      873501 ,  2.651214599609375000000000000000000E-0003
      873601 ,  2.426147460937500000000000000000000E-0003
      873701 ,  2.331972122192382812500000000000000E-0003
      873801 ,  2.572059631347656250000000000000000E-0003
      873901 ,  2.647876739501953125000000000000000E-0003
      874001 ,  2.860069274902343750000000000000000E-0003
      874101 ,  2.681970596313476562500000000000000E-0003
      874201 ,  2.803087234497070312500000000000000E-0003
      874301 ,  2.763032913208007812500000000000000E-0003
      874401 ,  2.759933471679687500000000000000000E-0003
      874501 ,  2.856016159057617187500000000000000E-0003
      874601 ,  3.000974655151367187500000000000000E-0003
      874701 ,  2.640008926391601562500000000000000E-0003
      874801 ,  2.910137176513671875000000000000000E-0003
      874901 ,  2.743959426879882812500000000000000E-0003
      875001 ,  2.902984619140625000000000000000000E-0003
      875101 ,  2.768993377685546875000000000000000E-0003
      875201 ,  2.623081207275390625000000000000000E-0003
      875301 ,  2.733945846557617187500000000000000E-0003
      875401 ,  2.720117568969726562500000000000000E-0003
      875501 ,  2.713918685913085937500000000000000E-0003
      875601 ,  2.528905868530273437500000000000000E-0003
      875701 ,  2.472877502441406250000000000000000E-0003
      875801 ,  2.382993698120117187500000000000000E-0003
      875901 ,  2.479076385498046875000000000000000E-0003
      876001 ,  2.514123916625976562500000000000000E-0003
      876101 ,  2.691984176635742187500000000000000E-0003
      876201 ,  2.753019332885742187500000000000000E-0003
      876301 ,  2.709150314331054687500000000000000E-0003
      876401 ,  2.847909927368164062500000000000000E-0003
      876501 ,  2.694129943847656250000000000000000E-0003
      876601 ,  2.796173095703125000000000000000000E-0003
      876701 ,  2.764940261840820312500000000000000E-0003
      876801 ,  2.768039703369140625000000000000000E-0003
      876901 ,  2.846002578735351562500000000000000E-0003
      877001 ,  2.722978591918945312500000000000000E-0003
      877101 ,  3.045082092285156250000000000000000E-0003
      877201 ,  3.047943115234375000000000000000000E-0003
      877301 ,  2.996921539306640625000000000000000E-0003
      877401 ,  2.640962600708007812500000000000000E-0003
      877501 ,  2.829074859619140625000000000000000E-0003
      877601 ,  2.684116363525390625000000000000000E-0003
      877701 ,  2.604961395263671875000000000000000E-0003
      877801 ,  2.424001693725585937500000000000000E-0003
      877901 ,  2.387046813964843750000000000000000E-0003
      878001 ,  2.420902252197265625000000000000000E-0003
      878101 ,  2.645015716552734375000000000000000E-0003
      878201 ,  2.653121948242187500000000000000000E-0003
      878301 ,  2.609014511108398437500000000000000E-0003
      878401 ,  2.526044845581054687500000000000000E-0003
      878501 ,  2.709150314331054687500000000000000E-0003
      878601 ,  2.768993377685546875000000000000000E-0003
      878701 ,  2.785921096801757812500000000000000E-0003
      878801 ,  2.686977386474609375000000000000000E-0003
      878901 ,  2.881050109863281250000000000000000E-0003
      879001 ,  2.809047698974609375000000000000000E-0003
      879101 ,  2.686977386474609375000000000000000E-0003
      879201 ,  2.797126770019531250000000000000000E-0003
      879301 ,  2.784967422485351562500000000000000E-0003
      879401 ,  2.820014953613281250000000000000000E-0003
      879501 ,  2.801895141601562500000000000000000E-0003
      879601 ,  3.074169158935546875000000000000000E-0003
      879701 ,  2.904891967773437500000000000000000E-0003
      879801 ,  2.985954284667968750000000000000000E-0003
      879901 ,  2.626180648803710937500000000000000E-0003
      880001 ,  2.614021301269531250000000000000000E-0003
      880101 ,  2.488136291503906250000000000000000E-0003
      880201 ,  2.436876296997070312500000000000000E-0003
      880301 ,  2.329111099243164062500000000000000E-0003
      880401 ,  2.361059188842773437500000000000000E-0003
      880501 ,  2.434015274047851562500000000000000E-0003
      880601 ,  2.511024475097656250000000000000000E-0003
      880701 ,  2.690076828002929687500000000000000E-0003
      880801 ,  2.835988998413085937500000000000000E-0003
      880901 ,  2.632141113281250000000000000000000E-0003
      881001 ,  2.891063690185546875000000000000000E-0003
      881101 ,  2.653837203979492187500000000000000E-0003
      881201 ,  2.901077270507812500000000000000000E-0003
      881301 ,  2.658128738403320312500000000000000E-0003
      881401 ,  2.857923507690429687500000000000000E-0003
      881501 ,  2.746105194091796875000000000000000E-0003
      881601 ,  2.771139144897460937500000000000000E-0003
      881701 ,  2.696037292480468750000000000000000E-0003
      881801 ,  2.912998199462890625000000000000000E-0003
      881901 ,  2.815008163452148437500000000000000E-0003
      882001 ,  2.784013748168945312500000000000000E-0003
      882101 ,  2.819061279296875000000000000000000E-0003
      882201 ,  2.837896347045898437500000000000000E-0003
      882301 ,  2.719879150390625000000000000000000E-0003
      882401 ,  2.815008163452148437500000000000000E-0003
      882501 ,  2.492904663085937500000000000000000E-0003
      882601 ,  2.605915069580078125000000000000000E-0003
      882701 ,  2.623081207275390625000000000000000E-0003
      882801 ,  2.553939819335937500000000000000000E-0003
      882901 ,  2.496957778930664062500000000000000E-0003
      883001 ,  2.413034439086914062500000000000000E-0003
      883101 ,  2.579927444458007812500000000000000E-0003
      883201 ,  2.547979354858398437500000000000000E-0003
      883301 ,  2.677917480468750000000000000000000E-0003
      883401 ,  2.885103225708007812500000000000000E-0003
      883501 ,  2.711057662963867187500000000000000E-0003
      883601 ,  2.971172332763671875000000000000000E-0003
      883701 ,  2.709150314331054687500000000000000E-0003
      883801 ,  2.908945083618164062500000000000000E-0003
      883901 ,  2.846002578735351562500000000000000E-0003
      884001 ,  2.827882766723632812500000000000000E-0003
      884101 ,  3.009080886840820312500000000000000E-0003
      884201 ,  2.954959869384765625000000000000000E-0003
      884301 ,  2.837896347045898437500000000000000E-0003
      884401 ,  2.705097198486328125000000000000000E-0003
      884501 ,  2.662897109985351562500000000000000E-0003
      884601 ,  2.726793289184570312500000000000000E-0003
      884701 ,  2.712965011596679687500000000000000E-0003
      884801 ,  2.704858779907226562500000000000000E-0003
      884901 ,  2.836942672729492187500000000000000E-0003
      885001 ,  2.947807312011718750000000000000000E-0003
      885101 ,  2.658128738403320312500000000000000E-0003
      885201 ,  2.716064453125000000000000000000000E-0003
      885301 ,  2.619028091430664062500000000000000E-0003
      885401 ,  2.496004104614257812500000000000000E-0003
      885501 ,  2.619981765747070312500000000000000E-0003
      885601 ,  2.562999725341796875000000000000000E-0003
      885701 ,  2.615928649902343750000000000000000E-0003
      885801 ,  2.547025680541992187500000000000000E-0003
      885901 ,  2.880096435546875000000000000000000E-0003
      886001 ,  2.735137939453125000000000000000000E-0003
      886101 ,  2.743005752563476562500000000000000E-0003
      886201 ,  2.732038497924804687500000000000000E-0003
      886301 ,  3.062009811401367187500000000000000E-0003
      886401 ,  2.927064895629882812500000000000000E-0003
      886501 ,  2.817153930664062500000000000000000E-0003
      886601 ,  2.790927886962890625000000000000000E-0003
      886701 ,  2.818107604980468750000000000000000E-0003
      886801 ,  2.693891525268554687500000000000000E-0003
      886901 ,  2.627134323120117187500000000000000E-0003
      887001 ,  2.580881118774414062500000000000000E-0003
      887101 ,  2.747058868408203125000000000000000E-0003
      887201 ,  3.161907196044921875000000000000000E-0003
      887301 ,  2.972841262817382812500000000000000E-0003
      887401 ,  2.848148345947265625000000000000000E-0003
      887501 ,  2.583980560302734375000000000000000E-0003
      887601 ,  2.648830413818359375000000000000000E-0003
      887701 ,  2.501010894775390625000000000000000E-0003
      887801 ,  2.569913864135742187500000000000000E-0003
      887901 ,  2.419948577880859375000000000000000E-0003
      888001 ,  2.512931823730468750000000000000000E-0003
      888101 ,  2.759933471679687500000000000000000E-0003
      888201 ,  2.719879150390625000000000000000000E-0003
      888301 ,  2.823114395141601562500000000000000E-0003
      888401 ,  2.724885940551757812500000000000000E-0003
      888501 ,  2.776145935058593750000000000000000E-0003
      888601 ,  2.846956253051757812500000000000000E-0003
      888701 ,  2.720117568969726562500000000000000E-0003
      888801 ,  2.805948257446289062500000000000000E-0003
      888901 ,  2.756834030151367187500000000000000E-0003
      889001 ,  2.799987792968750000000000000000000E-0003
      889101 ,  2.808094024658203125000000000000000E-0003
      889201 ,  2.940893173217773437500000000000000E-0003
      889301 ,  3.234863281250000000000000000000000E-0003
      889401 ,  2.799034118652343750000000000000000E-0003
      889501 ,  2.887964248657226562500000000000000E-0003
      889601 ,  2.681016921997070312500000000000000E-0003
      889701 ,  2.719879150390625000000000000000000E-0003
      889801 ,  2.625942230224609375000000000000000E-0003
      889901 ,  2.465009689331054687500000000000000E-0003
      890001 ,  2.407073974609375000000000000000000E-0003
      890101 ,  2.449035644531250000000000000000000E-0003
      890201 ,  2.760171890258789062500000000000000E-0003
      890301 ,  2.575159072875976562500000000000000E-0003
      890401 ,  2.647876739501953125000000000000000E-0003
      890501 ,  2.557039260864257812500000000000000E-0003
      890601 ,  2.801179885864257812500000000000000E-0003
      890701 ,  2.877950668334960937500000000000000E-0003
      890801 ,  2.716064453125000000000000000000000E-0003
      890901 ,  2.850055694580078125000000000000000E-0003
      891001 ,  2.746105194091796875000000000000000E-0003
      891101 ,  2.820014953613281250000000000000000E-0003
      891201 ,  2.795934677124023437500000000000000E-0003
      891301 ,  2.758979797363281250000000000000000E-0003
      891401 ,  3.016948699951171875000000000000000E-0003
      891501 ,  3.060102462768554687500000000000000E-0003
      891601 ,  3.002166748046875000000000000000000E-0003
      891701 ,  2.667903900146484375000000000000000E-0003
      891801 ,  2.810001373291015625000000000000000E-0003
      891901 ,  2.605915069580078125000000000000000E-0003
      892001 ,  2.577066421508789062500000000000000E-0003
      892101 ,  2.510070800781250000000000000000000E-0003
      892201 ,  2.498865127563476562500000000000000E-0003
      892301 ,  2.640008926391601562500000000000000E-0003
      892401 ,  2.910852432250976562500000000000000E-0003
      892501 ,  2.763032913208007812500000000000000E-0003
      892601 ,  2.779006958007812500000000000000000E-0003
      892701 ,  2.588987350463867187500000000000000E-0003
      892801 ,  2.904891967773437500000000000000000E-0003
      892901 ,  2.562999725341796875000000000000000E-0003
      893001 ,  2.621889114379882812500000000000000E-0003
      893101 ,  2.688884735107421875000000000000000E-0003
      893201 ,  2.873897552490234375000000000000000E-0003
      893301 ,  2.777099609375000000000000000000000E-0003
      893401 ,  2.835035324096679687500000000000000E-0003
      893501 ,  2.986907958984375000000000000000000E-0003
      893601 ,  3.149986267089843750000000000000000E-0003
      893701 ,  2.828121185302734375000000000000000E-0003
      893801 ,  2.990961074829101562500000000000000E-0003
      893901 ,  2.809047698974609375000000000000000E-0003
      894001 ,  2.744913101196289062500000000000000E-0003
      894101 ,  2.569913864135742187500000000000000E-0003
      894201 ,  2.514839172363281250000000000000000E-0003
      894301 ,  2.655982971191406250000000000000000E-0003
      894401 ,  2.630949020385742187500000000000000E-0003
      894501 ,  2.687215805053710937500000000000000E-0003
      894601 ,  2.609968185424804687500000000000000E-0003
      894701 ,  2.844095230102539062500000000000000E-0003
      894801 ,  2.629995346069335937500000000000000E-0003
      894901 ,  2.769947052001953125000000000000000E-0003
      895001 ,  2.613067626953125000000000000000000E-0003
      895101 ,  2.548933029174804687500000000000000E-0003
      895201 ,  2.729177474975585937500000000000000E-0003
      895301 ,  2.872943878173828125000000000000000E-0003
      895401 ,  2.820968627929687500000000000000000E-0003
      895501 ,  2.880096435546875000000000000000000E-0003
      895601 ,  2.819061279296875000000000000000000E-0003
      895701 ,  3.175020217895507812500000000000000E-0003
      895801 ,  2.831935882568359375000000000000000E-0003
      895901 ,  2.882003784179687500000000000000000E-0003
      896001 ,  2.967119216918945312500000000000000E-0003
      896101 ,  2.769947052001953125000000000000000E-0003
      896201 ,  2.693176269531250000000000000000000E-0003
      896301 ,  2.664089202880859375000000000000000E-0003
      896401 ,  2.521038055419921875000000000000000E-0003
      896501 ,  2.473115921020507812500000000000000E-0003
      896601 ,  2.660036087036132812500000000000000E-0003
      896701 ,  2.648115158081054687500000000000000E-0003
      896801 ,  2.838850021362304687500000000000000E-0003
      896901 ,  2.974033355712890625000000000000000E-0003
      897001 ,  2.868890762329101562500000000000000E-0003
      897101 ,  2.849102020263671875000000000000000E-0003
      897201 ,  2.698183059692382812500000000000000E-0003
      897301 ,  2.776145935058593750000000000000000E-0003
      897401 ,  2.719879150390625000000000000000000E-0003
      897501 ,  2.659082412719726562500000000000000E-0003
      897601 ,  2.670049667358398437500000000000000E-0003
      897701 ,  2.798080444335937500000000000000000E-0003
      897801 ,  3.072023391723632812500000000000000E-0003
      897901 ,  2.999067306518554687500000000000000E-0003
      898001 ,  2.729892730712890625000000000000000E-0003
      898101 ,  2.998828887939453125000000000000000E-0003
      898201 ,  2.836942672729492187500000000000000E-0003
      898301 ,  2.845048904418945312500000000000000E-0003
      898401 ,  2.638101577758789062500000000000000E-0003
      898501 ,  2.748966217041015625000000000000000E-0003
      898601 ,  2.520084381103515625000000000000000E-0003
      898701 ,  2.604961395263671875000000000000000E-0003
      898801 ,  2.706050872802734375000000000000000E-0003
      898901 ,  2.640962600708007812500000000000000E-0003
      899001 ,  2.603054046630859375000000000000000E-0003
      899101 ,  2.707958221435546875000000000000000E-0003
      899201 ,  2.998828887939453125000000000000000E-0003
      899301 ,  2.957105636596679687500000000000000E-0003
      899401 ,  2.731084823608398437500000000000000E-0003
      899501 ,  2.924919128417968750000000000000000E-0003
      899601 ,  2.795934677124023437500000000000000E-0003
      899701 ,  2.757787704467773437500000000000000E-0003
      899801 ,  2.884149551391601562500000000000000E-0003
